site,year,date_local,time_local,Tair
1,2016,2016-04-01,02:00:00,6.882377355180409
1,2016,2016-04-01,14:00:00,14.753079818852893
1,2016,2016-04-02,02:00:00,-0.38135670368225894
1,2016,2016-04-02,14:00:00,6.513485587954965
1,2016,2016-04-03,02:00:00,-9.772500833425472
1,2016,2016-04-03,14:00:00,3.939532423403865
1,2016,2016-04-04,02:00:00,-6.749994356035742
1,2016,2016-04-04,14:00:00,-0.03830768809815632
1,2016,2016-04-05,02:00:00,-19.245731162100565
1,2016,2016-04-05,14:00:00,-1.2090066934276669
1,2016,2016-04-06,02:00:00,-17.50500507308665
1,2016,2016-04-06,14:00:00,-0.8041191485789341
1,2016,2016-04-07,02:00:00,-0.608107181868518
1,2016,2016-04-07,14:00:00,4.758738513767119
1,2016,2016-04-08,02:00:00,-6.67005996079556
1,2016,2016-04-08,14:00:00,1.4638944486705512
1,2016,2016-04-09,02:00:00,-13.952138795315562
1,2016,2016-04-09,14:00:00,-0.09245120526136884
1,2016,2016-04-10,02:00:00,-12.733906302538063
1,2016,2016-04-10,14:00:00,-0.8727959141679786
1,2016,2016-04-11,02:00:00,-1.6286027494543354
1,2016,2016-04-11,14:00:00,7.96436520771059
1,2016,2016-04-12,02:00:00,-4.913001364055611
1,2016,2016-04-12,14:00:00,10.129236170580471
1,2016,2016-04-13,02:00:00,-7.792720869949044
1,2016,2016-04-13,14:00:00,8.997376614089648
1,2016,2016-04-14,02:00:00,-3.194458310394092
1,2016,2016-04-14,14:00:00,12.810168076223109
1,2016,2016-04-15,02:00:00,-0.11055309713568584
1,2016,2016-04-15,14:00:00,17.46631293677023
1,2016,2016-04-16,02:00:00,4.248350767341353
1,2016,2016-04-16,14:00:00,21.393835590155103
1,2016,2016-04-17,02:00:00,3.006499179193587
1,2016,2016-04-17,14:00:00,25.80103058234024
1,2016,2016-04-18,02:00:00,3.224178786679466
1,2016,2016-04-18,14:00:00,23.927262007347572
1,2016,2016-04-19,02:00:00,6.401466750679427
1,2016,2016-04-19,14:00:00,25.324241522848265
1,2016,2016-04-20,02:00:00,-0.5838851823763893
1,2016,2016-04-20,14:00:00,15.658127719963446
1,2016,2016-04-21,02:00:00,5.013273733371252
1,2016,2016-04-21,14:00:00,17.52020722520597
1,2016,2016-04-22,02:00:00,10.069297272700956
1,2016,2016-04-22,14:00:00,19.55729408480722
1,2016,2016-04-23,02:00:00,1.5595145750709256
1,2016,2016-04-23,14:00:00,18.044906397334827
1,2016,2016-04-24,02:00:00,-2.2818930614464072
1,2016,2016-04-24,14:00:00,15.752642147984968
1,2016,2016-04-25,02:00:00,1.866101852008743
1,2016,2016-04-25,14:00:00,15.754277039977811
1,2016,2016-04-26,02:00:00,7.131265501951441
1,2016,2016-04-26,14:00:00,18.35155102571597
1,2016,2016-04-27,02:00:00,-2.3215177711968247
1,2016,2016-04-27,14:00:00,14.367673964449684
1,2016,2016-04-28,02:00:00,-0.9084769988989848
1,2016,2016-04-28,14:00:00,11.624253408912724
1,2016,2016-04-29,02:00:00,1.4607301232694798
1,2016,2016-04-29,14:00:00,15.685343364532168
1,2016,2016-04-30,02:00:00,0.5285653980956317
1,2016,2016-04-30,14:00:00,16.673833163416028
1,2016,2016-05-01,02:00:00,8.279702380258797
1,2016,2016-05-01,14:00:00,18.24607128570883
1,2016,2016-05-02,02:00:00,5.165128180272721
1,2016,2016-05-02,14:00:00,17.72255675268433
1,2016,2016-05-03,02:00:00,1.6911952230042195
1,2016,2016-05-03,14:00:00,20.193185846936473
1,2016,2016-05-04,02:00:00,5.761634418171379
1,2016,2016-05-04,14:00:00,18.79763016921286
1,2016,2016-05-05,02:00:00,5.889396198373345
1,2016,2016-05-05,14:00:00,17.700316837395814
1,2016,2016-05-06,02:00:00,5.377022510398928
1,2016,2016-05-06,14:00:00,19.64882385592627
1,2016,2016-05-07,02:00:00,4.257168473453631
1,2016,2016-05-07,14:00:00,18.724648718400072
1,2016,2016-05-08,02:00:00,3.3914403536580258
1,2016,2016-05-08,14:00:00,17.8693458245237
1,2016,2016-05-09,02:00:00,1.1371110704790282
1,2016,2016-05-09,14:00:00,16.831362177511807
1,2016,2016-05-10,02:00:00,1.8839330855518108
1,2016,2016-05-10,14:00:00,17.64151188900836
1,2016,2016-05-11,02:00:00,6.122610684146503
1,2016,2016-05-11,14:00:00,21.92263143310388
1,2016,2016-05-12,02:00:00,9.141679639390128
1,2016,2016-05-12,14:00:00,25.718234157707965
1,2016,2016-05-13,02:00:00,13.377726138162076
1,2016,2016-05-13,14:00:00,28.91354692499999
1,2016,2016-05-14,02:00:00,8.211028098594088
1,2016,2016-05-14,14:00:00,15.465549251092469
1,2016,2016-05-15,02:00:00,-0.5635925002408735
1,2016,2016-05-15,14:00:00,11.864719308110704
1,2016,2016-05-16,02:00:00,-0.6518938341716747
1,2016,2016-05-16,14:00:00,14.104982423287709
1,2016,2016-05-17,02:00:00,3.230687109166447
1,2016,2016-05-17,14:00:00,18.411771699706843
1,2016,2016-05-18,02:00:00,2.003616933745485
1,2016,2016-05-18,14:00:00,18.42001459443403
1,2016,2016-05-19,02:00:00,3.102330563946814
1,2016,2016-05-19,14:00:00,21.5422087544718
1,2016,2016-05-20,02:00:00,2.0564697241939545
1,2016,2016-05-20,14:00:00,23.64813796974741
1,2016,2016-05-21,02:00:00,8.888670078532229
1,2016,2016-05-21,14:00:00,22.697548502823988
1,2016,2016-05-22,02:00:00,7.991851428580343
1,2016,2016-05-22,14:00:00,20.69134094610726
1,2016,2016-05-23,02:00:00,6.081137661645226
1,2016,2016-05-23,14:00:00,25.110060623519477
1,2016,2016-05-24,02:00:00,8.300601230205878
1,2016,2016-05-24,14:00:00,27.97710287079048
1,2016,2016-05-25,02:00:00,12.021702822253166
1,2016,2016-05-25,14:00:00,28.41596025729965
1,2016,2016-05-26,02:00:00,14.973556018143285
1,2016,2016-05-26,14:00:00,31.6210051192744
1,2016,2016-05-27,02:00:00,17.049711416192043
1,2016,2016-05-27,14:00:00,27.622105229068
1,2016,2016-05-28,02:00:00,17.3181376906127
1,2016,2016-05-28,14:00:00,26.136995031133612
1,2016,2016-05-29,02:00:00,18.06023869518449
1,2016,2016-05-29,14:00:00,27.793137658688984
1,2016,2016-05-30,02:00:00,15.82190397956699
1,2016,2016-05-30,14:00:00,26.19585726139989
1,2016,2016-05-31,02:00:00,9.572037416201017
1,2016,2016-05-31,14:00:00,26.32751059765829
1,2016,2016-06-01,02:00:00,11.055501896095132
1,2016,2016-06-01,14:00:00,26.628605251616484
1,2016,2016-06-02,02:00:00,17.12141092973276
1,2016,2016-06-02,14:00:00,27.993035244074296
1,2016,2016-06-03,02:00:00,13.0159750511182
1,2016,2016-06-03,14:00:00,26.92875286862991
1,2016,2016-06-04,02:00:00,12.056799793294749
1,2016,2016-06-04,14:00:00,27.617211300294652
1,2016,2016-06-05,02:00:00,17.357755892654215
1,2016,2016-06-05,14:00:00,25.328726649070457
1,2016,2016-06-06,02:00:00,12.194979841928442
1,2016,2016-06-06,14:00:00,20.360419426383316
1,2016,2016-06-07,02:00:00,11.08441843740249
1,2016,2016-06-07,14:00:00,22.26620832399186
1,2016,2016-06-08,02:00:00,5.569116799409279
1,2016,2016-06-08,14:00:00,17.447330830117693
1,2016,2016-06-09,02:00:00,5.869157583377726
1,2016,2016-06-09,14:00:00,19.782098263440613
1,2016,2016-06-10,02:00:00,7.056155797543506
1,2016,2016-06-10,14:00:00,30.020898752174528
1,2016,2016-06-11,02:00:00,15.18334121214957
1,2016,2016-06-11,14:00:00,26.952219956838753
1,2016,2016-06-12,02:00:00,11.81689100088288
1,2016,2016-06-12,14:00:00,26.029728227535777
1,2016,2016-06-13,02:00:00,7.906966985784168
1,2016,2016-06-13,14:00:00,22.455981238989295
1,2016,2016-06-14,02:00:00,8.043197862104599
1,2016,2016-06-14,14:00:00,24.498504109194354
1,2016,2016-06-15,02:00:00,10.720280843067446
1,2016,2016-06-15,14:00:00,25.176371181595677
1,2016,2016-06-16,02:00:00,15.197682556726123
1,2016,2016-06-16,14:00:00,27.666941867619812
1,2016,2016-06-17,02:00:00,14.733993069068518
1,2016,2016-06-17,14:00:00,32.7182740131355
1,2016,2016-06-18,02:00:00,10.923712588484369
1,2016,2016-06-18,14:00:00,35.10724931199523
1,2016,2016-06-19,02:00:00,13.958109724859987
1,2016,2016-06-19,14:00:00,32.43657812834353
1,2016,2016-06-20,02:00:00,18.021160573631303
1,2016,2016-06-20,14:00:00,31.638120288257728
1,2016,2016-06-21,02:00:00,13.923055973786392
1,2016,2016-06-21,14:00:00,29.760262060925
1,2016,2016-06-22,02:00:00,13.36522573052944
1,2016,2016-06-22,14:00:00,27.198492832051105
1,2016,2016-06-23,02:00:00,13.616005336508746
1,2016,2016-06-23,14:00:00,29.39329151725893
1,2016,2016-06-24,02:00:00,10.561868250136506
1,2016,2016-06-24,14:00:00,29.316863659052313
1,2016,2016-06-25,02:00:00,11.76883083404279
1,2016,2016-06-25,14:00:00,32.42124761362632
1,2016,2016-06-26,02:00:00,17.391739884684206
1,2016,2016-06-26,14:00:00,31.00155430635043
1,2016,2016-06-27,02:00:00,20.90851654242247
1,2016,2016-06-27,14:00:00,33.40498328823904
1,2016,2016-06-28,02:00:00,15.826562503641796
1,2016,2016-06-28,14:00:00,33.44630831704721
1,2016,2016-06-29,02:00:00,9.74411765109093
1,2016,2016-06-29,14:00:00,27.438158228676123
1,2016,2016-06-30,02:00:00,8.280328153357614
1,2016,2016-06-30,14:00:00,29.132260756244417
1,2016,2016-07-01,02:00:00,15.397476616194478
1,2016,2016-07-01,14:00:00,28.79887639079368
1,2016,2016-07-02,02:00:00,9.887179234702332
1,2016,2016-07-02,14:00:00,25.255066491074512
1,2016,2016-07-03,02:00:00,11.54728314657688
1,2016,2016-07-03,14:00:00,29.792954920864243
1,2016,2016-07-04,02:00:00,11.759642037690645
1,2016,2016-07-04,14:00:00,29.56500396856518
1,2016,2016-07-05,02:00:00,16.010823241961283
1,2016,2016-07-05,14:00:00,31.098837344524565
1,2016,2016-07-06,02:00:00,17.51345919924754
1,2016,2016-07-06,14:00:00,33.63719266678005
1,2016,2016-07-07,02:00:00,20.399736903439223
1,2016,2016-07-07,14:00:00,33.86540686559632
1,2016,2016-07-08,02:00:00,16.929095524992704
1,2016,2016-07-08,14:00:00,25.88577908989224
1,2016,2016-07-09,02:00:00,17.57632593949679
1,2016,2016-07-09,14:00:00,24.84777095386756
1,2016,2016-07-10,02:00:00,14.87010336991428
1,2016,2016-07-10,14:00:00,25.83682530985249
1,2016,2016-07-11,02:00:00,13.06879098424636
1,2016,2016-07-11,14:00:00,28.6638712642786
1,2016,2016-07-12,02:00:00,17.428794114961843
1,2016,2016-07-12,14:00:00,32.816606093467
1,2016,2016-07-13,02:00:00,21.60414498448296
1,2016,2016-07-13,14:00:00,35.58138851635088
1,2016,2016-07-14,02:00:00,19.857984662232944
1,2016,2016-07-14,14:00:00,33.612830271765084
1,2016,2016-07-15,02:00:00,17.17316355928454
1,2016,2016-07-15,14:00:00,23.634853181356732
1,2016,2016-07-16,02:00:00,13.790062909309276
1,2016,2016-07-16,14:00:00,26.36976247289376
1,2016,2016-07-17,02:00:00,11.191012628114612
1,2016,2016-07-17,14:00:00,28.71250849260282
1,2016,2016-07-18,02:00:00,20.66280451440658
1,2016,2016-07-18,14:00:00,29.861851611833412
1,2016,2016-07-19,02:00:00,12.25480153128956
1,2016,2016-07-19,14:00:00,27.24481533818533
1,2016,2016-07-20,02:00:00,9.605079087035175
1,2016,2016-07-20,14:00:00,31.349417664776155
1,2016,2016-07-21,02:00:00,15.23192798157234
1,2016,2016-07-21,14:00:00,34.784704535948364
1,2016,2016-07-22,02:00:00,21.9048674434988
1,2016,2016-07-22,14:00:00,35.644072915714524
1,2016,2016-07-23,02:00:00,19.78069886868108
1,2016,2016-07-23,14:00:00,36.83486377466668
1,2016,2016-07-24,02:00:00,17.711125099722985
1,2016,2016-07-24,14:00:00,35.01960061949042
1,2016,2016-07-25,02:00:00,23.67090090219166
1,2016,2016-07-25,14:00:00,34.300026224601815
1,2016,2016-07-26,02:00:00,16.251172117339692
1,2016,2016-07-26,14:00:00,33.712926498950026
1,2016,2016-07-27,02:00:00,16.141665948600842
1,2016,2016-07-27,14:00:00,33.45991415334549
1,2016,2016-07-28,02:00:00,19.585576832791507
1,2016,2016-07-28,14:00:00,34.30560339607075
1,2016,2016-07-29,02:00:00,17.235166289378117
1,2016,2016-07-29,14:00:00,29.30314675956813
1,2016,2016-07-30,02:00:00,15.512083640482016
1,2016,2016-07-30,14:00:00,25.714030752051094
1,2016,2016-07-31,02:00:00,16.59631276828117
1,2016,2016-07-31,14:00:00,26.587162666570737
1,2016,2016-08-01,02:00:00,16.161922111476645
1,2016,2016-08-01,14:00:00,26.30563950742155
1,2016,2016-08-02,02:00:00,14.83302345130675
1,2016,2016-08-02,14:00:00,28.779710811522907
1,2016,2016-08-03,02:00:00,16.38579222030232
1,2016,2016-08-03,14:00:00,33.32441167017892
1,2016,2016-08-04,02:00:00,18.383809495489615
1,2016,2016-08-04,14:00:00,33.515681597688534
1,2016,2016-08-05,02:00:00,20.565296741749084
1,2016,2016-08-05,14:00:00,32.99850275025001
1,2016,2016-08-06,02:00:00,17.605733906389776
1,2016,2016-08-06,14:00:00,30.841794661298355
1,2016,2016-08-07,02:00:00,14.568388730276702
1,2016,2016-08-07,14:00:00,30.45411468073012
1,2016,2016-08-08,02:00:00,12.358623495211868
1,2016,2016-08-08,14:00:00,33.50261259993326
1,2016,2016-08-09,02:00:00,15.95301515018572
1,2016,2016-08-09,14:00:00,31.489957700934532
1,2016,2016-08-10,02:00:00,21.18508585230033
1,2016,2016-08-10,14:00:00,33.19926502444417
1,2016,2016-08-11,02:00:00,21.03852711355485
1,2016,2016-08-11,14:00:00,31.71755786716203
1,2016,2016-08-12,02:00:00,22.26226465490111
1,2016,2016-08-12,14:00:00,27.025821722280707
1,2016,2016-08-13,02:00:00,21.397043955658184
1,2016,2016-08-13,14:00:00,26.49669046080803
1,2016,2016-08-14,02:00:00,19.74579824910543
1,2016,2016-08-14,14:00:00,27.12954403767018
1,2016,2016-08-15,02:00:00,15.541238744678772
1,2016,2016-08-15,14:00:00,25.237409825607525
1,2016,2016-08-16,02:00:00,19.581578214643905
1,2016,2016-08-16,14:00:00,24.39664977650111
1,2016,2016-08-17,02:00:00,16.38054888157105
1,2016,2016-08-17,14:00:00,25.760168827200705
1,2016,2016-08-18,02:00:00,17.336407852733476
1,2016,2016-08-18,14:00:00,26.794747385703097
1,2016,2016-08-19,02:00:00,15.38684804918478
1,2016,2016-08-19,14:00:00,26.090057213568297
1,2016,2016-08-20,02:00:00,18.81883766544981
1,2016,2016-08-20,14:00:00,26.434251890597935
1,2016,2016-08-21,02:00:00,18.81355689827892
1,2016,2016-08-21,14:00:00,25.73308665688186
1,2016,2016-08-22,02:00:00,11.329498768218135
1,2016,2016-08-22,14:00:00,23.663436617905724
1,2016,2016-08-23,02:00:00,12.303531460133804
1,2016,2016-08-23,14:00:00,28.257911067912374
1,2016,2016-08-24,02:00:00,15.16593882519313
1,2016,2016-08-24,14:00:00,29.226440069038084
1,2016,2016-08-25,02:00:00,20.76014361475704
1,2016,2016-08-25,14:00:00,30.38064274989366
1,2016,2016-08-26,02:00:00,16.939129128009455
1,2016,2016-08-26,14:00:00,28.896704745451153
1,2016,2016-08-27,02:00:00,14.888794998139453
1,2016,2016-08-27,14:00:00,30.24882363056544
1,2016,2016-08-28,02:00:00,21.105614423784644
1,2016,2016-08-28,14:00:00,31.860593540529276
1,2016,2016-08-29,02:00:00,15.866945911138366
1,2016,2016-08-29,14:00:00,30.19392372850102
1,2016,2016-08-30,02:00:00,13.735594266445236
1,2016,2016-08-30,14:00:00,31.41084735924885
1,2016,2016-08-31,02:00:00,16.784294441840764
1,2016,2016-08-31,14:00:00,33.06568055586429
1,2016,2016-09-01,02:00:00,12.70441369391544
1,2016,2016-09-01,14:00:00,28.747087590262737
1,2016,2016-09-02,02:00:00,10.341575405866964
1,2016,2016-09-02,14:00:00,28.07092835111013
1,2016,2016-09-03,02:00:00,8.783356501136833
1,2016,2016-09-03,14:00:00,26.32914120600362
1,2016,2016-09-04,02:00:00,8.644793870908835
1,2016,2016-09-04,14:00:00,29.9268303743538
1,2016,2016-09-05,02:00:00,10.802493888895349
1,2016,2016-09-05,14:00:00,32.15290179842616
1,2016,2016-09-06,02:00:00,16.33879744632481
1,2016,2016-09-06,14:00:00,34.85150780875482
1,2016,2016-09-07,02:00:00,21.91285870502688
1,2016,2016-09-07,14:00:00,33.242067691975976
1,2016,2016-09-08,02:00:00,23.168478367455
1,2016,2016-09-08,14:00:00,30.148120436677814
1,2016,2016-09-09,02:00:00,19.276310635471436
1,2016,2016-09-09,14:00:00,32.52192823753569
1,2016,2016-09-10,02:00:00,17.38449292900738
1,2016,2016-09-10,14:00:00,27.46773995467468
1,2016,2016-09-11,02:00:00,12.60873150150497
1,2016,2016-09-11,14:00:00,28.63497865032908
1,2016,2016-09-12,02:00:00,8.728816527162778
1,2016,2016-09-12,14:00:00,24.350810753935033
1,2016,2016-09-13,02:00:00,12.28829108001103
1,2016,2016-09-13,14:00:00,27.570080426919585
1,2016,2016-09-14,02:00:00,15.433075391692302
1,2016,2016-09-14,14:00:00,29.407698905179203
1,2016,2016-09-15,02:00:00,7.442737414207256
1,2016,2016-09-15,14:00:00,23.14741911503429
1,2016,2016-09-16,02:00:00,7.979067373957967
1,2016,2016-09-16,14:00:00,26.142829333103485
1,2016,2016-09-17,02:00:00,18.81965991768131
1,2016,2016-09-17,14:00:00,26.48786700447568
1,2016,2016-09-18,02:00:00,16.995496831509616
1,2016,2016-09-18,14:00:00,23.34181278440295
1,2016,2016-09-19,02:00:00,11.746381952189148
1,2016,2016-09-19,14:00:00,25.881615532183105
1,2016,2016-09-20,02:00:00,15.511575095754509
1,2016,2016-09-20,14:00:00,28.337776861987415
1,2016,2016-09-21,02:00:00,11.346497735852118
1,2016,2016-09-21,14:00:00,28.36641399770095
1,2016,2016-09-22,02:00:00,15.250399182077178
1,2016,2016-09-22,14:00:00,28.345436391372623
1,2016,2016-09-23,02:00:00,15.57404986876158
1,2016,2016-09-23,14:00:00,30.66279598135812
1,2016,2016-09-24,02:00:00,9.596613933105148
1,2016,2016-09-24,14:00:00,27.91817027888884
1,2016,2016-09-25,02:00:00,4.494715526111496
1,2016,2016-09-25,14:00:00,20.52595616250177
1,2016,2016-09-26,02:00:00,9.973779538706417
1,2016,2016-09-26,14:00:00,22.618973917487835
1,2016,2016-09-27,02:00:00,9.520401021696332
1,2016,2016-09-27,14:00:00,21.93992865859556
1,2016,2016-09-28,02:00:00,9.551844408075176
1,2016,2016-09-28,14:00:00,22.6706316908878
1,2016,2016-09-29,02:00:00,13.15106080193048
1,2016,2016-09-29,14:00:00,23.737562289052697
1,2016,2016-09-30,02:00:00,11.218946721187926
1,2016,2016-09-30,14:00:00,17.732144345770312
1,2016,2016-10-01,02:00:00,11.66939962096331
1,2016,2016-10-01,14:00:00,18.020613527457225
1,2016,2016-10-02,02:00:00,11.72427084454934
1,2016,2016-10-02,14:00:00,17.61922725104345
1,2016,2016-10-03,02:00:00,9.729020381789772
1,2016,2016-10-03,14:00:00,19.732029511587857
1,2016,2016-10-04,02:00:00,9.96669826406836
1,2016,2016-10-04,14:00:00,19.853654222020676
1,2016,2016-10-05,02:00:00,12.010775975766112
1,2016,2016-10-05,14:00:00,22.114644935787783
1,2016,2016-10-06,02:00:00,12.838541264502268
1,2016,2016-10-06,14:00:00,27.527440982552005
1,2016,2016-10-07,02:00:00,12.824311418212964
1,2016,2016-10-07,14:00:00,26.600212282877074
1,2016,2016-10-08,02:00:00,13.614381609232913
1,2016,2016-10-08,14:00:00,26.242686638824186
1,2016,2016-10-09,02:00:00,1.489383488498516
1,2016,2016-10-09,14:00:00,17.440793977847886
1,2016,2016-10-10,02:00:00,-3.5251599957088775
1,2016,2016-10-10,14:00:00,15.225387588029996
1,2016,2016-10-11,02:00:00,1.8785886110797416
1,2016,2016-10-11,14:00:00,17.374303496230407
1,2016,2016-10-12,02:00:00,9.337786790794578
1,2016,2016-10-12,14:00:00,22.31098183289584
1,2016,2016-10-13,02:00:00,10.15024563754322
1,2016,2016-10-13,14:00:00,24.201655259285943
1,2016,2016-10-14,02:00:00,-0.952330699883588
1,2016,2016-10-14,14:00:00,14.47300588400975
1,2016,2016-10-15,02:00:00,4.188772740162102
1,2016,2016-10-15,14:00:00,20.34884710612289
1,2016,2016-10-16,02:00:00,16.98094810964744
1,2016,2016-10-16,14:00:00,22.779597104206825
1,2016,2016-10-17,02:00:00,14.112755988708756
1,2016,2016-10-17,14:00:00,20.692032401908055
1,2016,2016-10-18,02:00:00,16.754246559701393
1,2016,2016-10-18,14:00:00,23.098760944189724
1,2016,2016-10-19,02:00:00,10.1423883224825
1,2016,2016-10-19,14:00:00,24.786566180052837
1,2016,2016-10-20,02:00:00,10.206191912095091
1,2016,2016-10-20,14:00:00,18.57270625966719
1,2016,2016-10-21,02:00:00,6.922278845772441
1,2016,2016-10-21,14:00:00,15.75026385048379
1,2016,2016-10-22,02:00:00,-1.160471225739535
1,2016,2016-10-22,14:00:00,8.770720687363776
1,2016,2016-10-23,02:00:00,1.5655594878935846
1,2016,2016-10-23,14:00:00,13.065828109392127
1,2016,2016-10-24,02:00:00,3.62292591237658
1,2016,2016-10-24,14:00:00,14.40468762748344
1,2016,2016-10-25,02:00:00,0.2019201061497773
1,2016,2016-10-25,14:00:00,9.343299263504097
1,2016,2016-10-26,02:00:00,-4.045212201891896
1,2016,2016-10-26,14:00:00,8.389589213042797
1,2016,2016-10-27,02:00:00,-0.14185096987382817
1,2016,2016-10-27,14:00:00,8.467413436766146
1,2016,2016-10-28,02:00:00,-1.5894723332265837
1,2016,2016-10-28,14:00:00,9.772058550298876
1,2016,2016-10-29,02:00:00,4.785155821763377
