"Site","Date","Time","Z1_Mean_Tair","Z1_Min_Tair","Z1_Max_Tair","Z1_SD_Tair","Z2_Mean_Tair","Z2_Min_Tair","Z2_Max_Tair","Z2_SD_Tair","Z3_Mean_Tair","Z3_Min_Tair","Z3_Max_Tair","Z3_SD_Tair"
50,"2016-08-03","14:00",31.9206309858992,22.7787933349609,36.2155113220215,4.08553138660925,32.607463726385,22.2616653442383,36.5839958190918,3.67102898290583,31.3524438179653,22.0113563537598,36.6473960876465,4.31352841368928
50,"2016-08-03","15:00",36.7634919961154,25.6054763793945,42.9394683837891,4.6312155080133,37.392125816321,24.5870780944824,43.697437286377,4.12011498096545,35.9940259944026,23.6878223419189,43.7847747802734,4.8339024004609
50,"2016-08-03","16:00",41.0307007367645,28.8951053619385,48.4845733642578,5.00185007815175,41.5040467343153,27.4953231811523,48.9413948059082,4.39358990204467,40.0581525207815,25.5597457885742,49.026969909668,5.1226082684886
50,"2016-08-03","17:00",43.8107844870909,31.4162712097168,51.4727325439453,5.22877653368398,44.1424098726149,29.871696472168,51.6575889587402,4.54571715308632,42.7027992010562,27.2421226501465,51.763786315918,5.25701596356459
50,"2016-08-03","18:00",45.0271543066213,32.9746017456055,52.4609718322754,5.2801398574194,45.285363780106,31.3444919586182,52.8593673706055,4.55801693900815,43.8797017640425,28.5093040466309,52.9940567016602,5.25340205521447
50,"2016-08-03","19:00",44.6843462221922,33.109992980957,51.8802337646484,5.1712880364639,44.9633005258319,31.1791915893555,52.3269500732422,4.4507953828039,43.594637083264,29.2262897491455,52.5837554931641,5.14870057188213
50,"2016-08-03","20:00",42.6302859526498,31.7229194641113,49.4852027893066,4.82660838460087,42.9948558465427,30.4075489044189,49.7654838562012,4.16604757708891,41.6947037387363,29.2988471984863,49.9391708374023,4.85185638895311
50,"2016-08-03","21:00",39.2947242581733,29.8738307952881,45.1019859313965,4.19320135070034,39.7385388457268,29.3365955352783,45.2827758789062,3.65207602420361,38.5791098094804,28.7399349212646,45.3632354736328,4.27533052395273
50,"2016-08-03","22:00",35.2817277196338,28.1546573638916,39.4138069152832,3.30309501355247,35.7372946683686,28.0382385253906,39.5332183837891,2.9105597989353,34.8019958338507,27.6151332855225,39.6640892028809,3.41258393859482
50,"2016-08-03","23:00",31.2526847025242,26.3739891052246,33.6357116699219,2.30297899537323,31.6325485875732,26.364221572876,33.782112121582,2.04970429803837,30.9737174033956,26.1202239990234,33.8999862670898,2.39868368202872
